id_match,home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
2017907,Portugal,France,POR,FRA,0.0,0.0,,,1.0,0.0,Portugal,WIN_ON_EXTRA_TIME,2016,2016-07-10,2016-07-10T19:00:00Z,2.0,,MD7,38.0,SOFT,28.0,PARTLY_CLOUDY_NIGHT,22.0,FINISHED,SINGLE,FINAL,FINAL,75868.0,70584,FRA,81286.0,48.9245472,2.3600667,105.0,68.0,"[{'phase': 'EXTRA_TIME_SECOND_HALF', 'time': {'minute': 109, 'second': 27}, 'international_name': 'Éder', 'club_shirt_name': 'Eder', 'country_code': 'POR', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Jānis Mežeckis', 'role': 'UEFA_DELEGATE', 'name_short': 'Mežeckis', 'gender': 'MALE', 'counrty_code': 'LVA', 'counrty': 'Latvia'}, {'name': 'Andre Marriner', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Marriner', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Simon Beck', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Beck', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Jacob Dorian Collin', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Collin', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Anthony Taylor', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Taylor', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Viktor Kassai', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Kassai', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Mark Clattenburg', 'role': 'REFEREE', 'name_short': 'Clattenburg', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Pierluigi Collina', 'role': 'REFEREE_OBSERVER', 'name_short': 'Collina', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}]",Saint-Denis,Stade de France,Stade de France,Stade de France,Stade de France,Stade de France
2017906,Germany,France,GER,FRA,0.0,2.0,,,0.0,2.0,France,WIN_REGULAR,2016,2016-07-07,2016-07-07T19:00:00Z,2.0,,MD6,43.0,SOFT,27.0,CLEAR_NIGHT,9.0,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,64078.0,62337,FRA,66534.0,43.26983,5.396,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'injuryMinute': 2, 'minute': 45, 'second': 48}, 'international_name': 'Antoine Griezmann', 'club_shirt_name': 'GRIEZMANN', 'country_code': 'FRA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7', 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'minute': 72, 'second': 35}, 'international_name': 'Antoine Griezmann', 'club_shirt_name': 'GRIEZMANN', 'country_code': 'FRA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Elenito Di Liberatore', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Di Liberatore', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Hugh Dallas', 'role': 'REFEREE_OBSERVER', 'name_short': 'Dallas', 'gender': 'MALE', 'counrty_code': '', 'counrty': ''}, {'name': 'Antonio Damato', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Damato', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Damir Skomina', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Skomina', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Nicola Rizzoli', 'role': 'REFEREE', 'name_short': 'Rizzoli', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Mauro Tonolini', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Tonolini', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Roland Ospelt', 'role': 'UEFA_DELEGATE', 'name_short': 'Ospelt', 'gender': 'MALE', 'counrty_code': 'LIE', 'counrty': 'Liechtenstein'}, {'name': 'Daniele Orsato', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Orsato', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}]",Marseille,Stade de Marseille,Stade de Marseille,Stade de Marseille,Stade de Marseille,Orange Vélodrome
2017905,Portugal,Wales,POR,WAL,2.0,0.0,,,2.0,0.0,Portugal,WIN_REGULAR,2016,2016-07-06,2016-07-06T19:00:00Z,2.0,,MD6,42.0,SOFT,23.0,CLEAR_NIGHT,19.0,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,55679.0,250002940,FRA,58921.0,45.765,4.982,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 50, 'second': 36}, 'international_name': 'Cristiano Ronaldo', 'club_shirt_name': 'Ronaldo', 'country_code': 'POR', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 53, 'second': 53}, 'international_name': 'Nani', 'club_shirt_name': 'NANI', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '17', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Markus Strömbergsson', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Strömbergsson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Stefan Johannesson', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Johannesson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Jonas Eriksson', 'role': 'REFEREE', 'name_short': 'Eriksson', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Mathias Klasenius', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Klasenius', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Marc Batta', 'role': 'REFEREE_OBSERVER', 'name_short': 'Batta', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Martin Sturkenboom', 'role': 'UEFA_DELEGATE', 'name_short': 'Sturkenboom', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Daniel Wärnmark', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Wärnmark', 'gender': 'MALE', 'counrty_code': 'SWE', 'counrty': 'Sweden'}, {'name': 'Szymon Marciniak', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Marciniak', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}]",Lyon,OL Stadium,Groupama Stadium,OL Stadium,OL Stadium,Groupama Stadium
2017904,France,Iceland,FRA,ISL,5.0,2.0,,,5.0,2.0,France,WIN_REGULAR,2016,2016-07-03,2016-07-03T19:00:00Z,2.0,,MD5,87.0,WET,16.0,RAIN,11.0,FINISHED,SINGLE,QUARTER_FINALS,KNOCK_OUT,76833.0,70584,FRA,81286.0,48.9245472,2.3600667,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 12, 'second': 58}, 'international_name': 'Olivier Giroud', 'club_shirt_name': 'Giroud', 'country_code': 'FRA', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 20, 'second': 4}, 'international_name': 'Paul Pogba', 'club_shirt_name': 'Pogba', 'country_code': 'FRA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '6', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 43, 'second': 4}, 'international_name': 'Dimitri Payet', 'club_shirt_name': 'Payet', 'country_code': 'FRA', 'national_field_position': 'FORWARD', 'national_jersey_number': '18', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 45, 'second': 8}, 'international_name': 'Antoine Griezmann', 'club_shirt_name': 'GRIEZMANN', 'country_code': 'FRA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 56, 'second': 38}, 'international_name': 'Kolbeinn Sigthórsson', 'club_shirt_name': 'Sigthorsson', 'country_code': 'ISL', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 59, 'second': 18}, 'international_name': 'Olivier Giroud', 'club_shirt_name': 'Giroud', 'country_code': 'FRA', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 84, 'second': 9}, 'international_name': 'Birkir Bjarnason', 'club_shirt_name': 'Bjarnason', 'country_code': 'ISL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Richard Liesveld', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Liesveld', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Sander van Roekel', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Van Roekel', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Jānis Mežeckis', 'role': 'UEFA_DELEGATE', 'name_short': 'Mežeckis', 'gender': 'MALE', 'counrty_code': 'LVA', 'counrty': 'Latvia'}, {'name': 'Pierluigi Collina', 'role': 'REFEREE_OBSERVER', 'name_short': 'Collina', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Pol van Boekel', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Van Boekel', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Björn Kuipers', 'role': 'REFEREE', 'name_short': 'Kuipers', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Erwin Zeinstra', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Zeinstra', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Milorad Mažić', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Mažić', 'gender': 'MALE', 'counrty_code': 'SRB', 'counrty': 'Serbia'}]",Saint-Denis,Stade de France,Stade de France,Stade de France,Stade de France,Stade de France
2017903,Germany,Italy,GER,ITA,1.0,1.0,6.0,5.0,1.0,1.0,Germany,WIN_ON_PENALTIES,2016,2016-07-02,2016-07-02T19:00:00Z,2.0,,MD5,65.0,SOFT,21.0,PARTLY_CLOUDY_NIGHT,21.0,FINISHED,SINGLE,QUARTER_FINALS,KNOCK_OUT,38764.0,250002702,FRA,41774.0,44.89925,-0.56579,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 65, 'second': 16}, 'international_name': 'Mesut Özil', 'club_shirt_name': 'ÖZİL', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 78, 'second': 17}, 'international_name': 'Leonardo Bonucci', 'club_shirt_name': 'BONUCCI', 'country_code': 'ITA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '19', 'goal_type': 'PENALTY'}]",,"[{'phase': 'PENALTY', 'time': {}, 'international_name': 'Lorenzo Insigne', 'club_shirt_name': 'INSIGNE', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Toni Kroos', 'club_shirt_name': 'KROOS', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Simone Zaza', 'club_shirt_name': 'Zaza', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Thomas Müller', 'club_shirt_name': 'Müller', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': '13', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Andrea Barzagli', 'club_shirt_name': 'Barzagli', 'country_code': 'ITA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '15', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Mesut Özil', 'club_shirt_name': 'ÖZİL', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Graziano Pellè', 'club_shirt_name': 'Pellè', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Julian Draxler', 'club_shirt_name': 'DRAXLER', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Leonardo Bonucci', 'club_shirt_name': 'BONUCCI', 'country_code': 'ITA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '19', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Bastian Schweinsteiger', 'club_shirt_name': 'SCHWEINSTEIGER', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '7', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Emanuele Giaccherini', 'club_shirt_name': 'Giaccherini', 'country_code': 'ITA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '23', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Mats Hummels', 'club_shirt_name': 'Hummels', 'country_code': 'GER', 'national_field_position': 'DEFENDER', 'national_jersey_number': '5', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Marco Parolo', 'club_shirt_name': 'Parolo', 'country_code': 'ITA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '18', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Joshua Kimmich', 'club_shirt_name': 'Kimmich', 'country_code': 'GER', 'national_field_position': 'DEFENDER', 'national_jersey_number': '6', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Mattia De Sciglio', 'club_shirt_name': 'De Sciglio', 'country_code': 'ITA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '2', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Jérôme Boateng', 'club_shirt_name': 'BOATENG', 'country_code': 'GER', 'national_field_position': 'DEFENDER', 'national_jersey_number': '17', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Matteo Darmian', 'club_shirt_name': 'Darmian', 'country_code': 'ITA', 'national_field_position': 'DEFENDER', 'national_jersey_number': '13', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Jonas Hector', 'club_shirt_name': 'Hector', 'country_code': 'GER', 'national_field_position': 'DEFENDER', 'national_jersey_number': '3', 'penalty_type': 'SCORED'}]",,"[{'name': 'Tamás Bognár', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Bognár', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Viktor Kassai', 'role': 'REFEREE', 'name_short': 'Kassai', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Martin Sturkenboom', 'role': 'UEFA_DELEGATE', 'name_short': 'Sturkenboom', 'gender': 'MALE', 'counrty_code': 'NED', 'counrty': 'Netherlands'}, {'name': 'Ádám Farkas', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Farkas', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'György Ring', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Ring', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Hugh Dallas', 'role': 'REFEREE_OBSERVER', 'name_short': 'Dallas', 'gender': 'MALE', 'counrty_code': '', 'counrty': ''}, {'name': 'Vencel Tóth', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Tóth', 'gender': 'MALE', 'counrty_code': 'HUN', 'counrty': 'Hungary'}, {'name': 'Szymon Marciniak', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Marciniak', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}]",Bordeaux,Stade de Bordeaux,Stade de Bordeaux,Stade de Bordeaux,Stade de Bordeaux,Stade Matmut Atlantique
2017902,Wales,Belgium,WAL,BEL,3.0,1.0,,,3.0,1.0,Wales,WIN_REGULAR,2016,2016-07-01,2016-07-01T19:00:00Z,2.0,,MD5,88.0,WET,18.0,RAIN,13.0,FINISHED,SINGLE,QUARTER_FINALS,KNOCK_OUT,45936.0,250001580,FRA,49966.0,50.611911,3.130503,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 13, 'second': 23}, 'international_name': 'Radja Nainggolan', 'club_shirt_name': 'Nainggolan', 'country_code': 'BEL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '18', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 30, 'second': 5}, 'international_name': 'Ashley Williams', 'club_shirt_name': 'Williams', 'country_code': 'WAL', 'national_field_position': 'DEFENDER', 'national_jersey_number': '6', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 55, 'second': 42}, 'international_name': 'Hal Robson-Kanu', 'club_shirt_name': 'Robson Kanu', 'country_code': 'WAL', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 85, 'second': 1}, 'international_name': 'Sam Vokes', 'club_shirt_name': 'Vokes', 'country_code': 'WAL', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Robert Vukan', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Vukan', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Jure Praprotnik', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Praprotnik', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Adonis Procopiou', 'role': 'UEFA_DELEGATE', 'name_short': 'Procopiou', 'gender': 'MALE', 'counrty_code': 'CYP', 'counrty': 'Cyprus'}, {'name': 'Matej Jug', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Jug', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Slavko Vinčić', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Vinčić', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Damir Skomina', 'role': 'REFEREE', 'name_short': 'Skomina', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Marc Batta', 'role': 'REFEREE_OBSERVER', 'name_short': 'Batta', 'gender': 'MALE', 'counrty_code': 'FRA', 'counrty': 'France'}, {'name': 'Nicola Rizzoli', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Rizzoli', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}]",Lille Métropole,Stade Pierre Mauroy,Stade Pierre Mauroy,Stade Pierre Mauroy,Stade Pierre Mauroy,Decathlon Arena Stade Pierre Mauroy
2017901,Poland,Portugal,POL,POR,1.0,1.0,3.0,5.0,1.0,1.0,Portugal,WIN_ON_PENALTIES,2016,2016-06-30,2016-06-30T19:00:00Z,2.0,,MD5,60.0,SOFT,24.0,CLEAR_NIGHT,10.0,FINISHED,SINGLE,QUARTER_FINALS,KNOCK_OUT,62940.0,62337,FRA,66534.0,43.26983,5.396,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 2, 'second': 41}, 'international_name': 'Robert Lewandowski', 'club_shirt_name': 'Lewandowski', 'country_code': 'POL', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 33, 'second': 45}, 'international_name': 'Renato Sanches', 'club_shirt_name': 'R. SANCHES', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '16', 'goal_type': 'SCORED'}]",,"[{'phase': 'PENALTY', 'time': {}, 'international_name': 'Cristiano Ronaldo', 'club_shirt_name': 'Ronaldo', 'country_code': 'POR', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Robert Lewandowski', 'club_shirt_name': 'Lewandowski', 'country_code': 'POL', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Renato Sanches', 'club_shirt_name': 'R. SANCHES', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '16', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Arkadiusz Milik', 'club_shirt_name': 'Milik', 'country_code': 'POL', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'João Moutinho', 'club_shirt_name': 'J. Moutinho', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Kamil Glik', 'club_shirt_name': 'Glik', 'country_code': 'POL', 'national_field_position': 'DEFENDER', 'national_jersey_number': '15', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Nani', 'club_shirt_name': 'NANI', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '17', 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Jakub Błaszczykowski', 'club_shirt_name': 'BLASZCZYKOWSKI', 'country_code': 'POL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '16', 'penalty_type': 'MISSED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Ricardo Quaresma', 'club_shirt_name': 'QUARESMA', 'country_code': 'POR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '20', 'penalty_type': 'SCORED'}]",,"[{'name': 'Pierluigi Collina', 'role': 'REFEREE_OBSERVER', 'name_short': 'Collina', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Stefan Lupp', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Lupp', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Marco Fritz', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_TWO', 'name_short': 'Fritz', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Milorad Mažić', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Mažić', 'gender': 'MALE', 'counrty_code': 'SRB', 'counrty': 'Serbia'}, {'name': 'Bastian Dankert', 'role': 'ADDITIONAL_ASSISTANT_REFEREE_ONE', 'name_short': 'Dankert', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Felix Brych', 'role': 'REFEREE', 'name_short': 'Brych', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Mark Borsch', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Borsch', 'gender': 'MALE', 'counrty_code': 'GER', 'counrty': 'Germany'}, {'name': 'Roland Ospelt', 'role': 'UEFA_DELEGATE', 'name_short': 'Ospelt', 'gender': 'MALE', 'counrty_code': 'LIE', 'counrty': 'Liechtenstein'}]",Marseille,Stade de Marseille,Stade de Marseille,Stade de Marseille,Stade de Marseille,Orange Vélodrome
